Mol#,Iso#,Wv #,Intensity,Einstein A-Coef,Air Width,Self Width,Lower State E,Temp Dep,Press Shift
1,1,7336.9849,1.95E-27,8.25E-03,0.042,0.265,1960.2061,0.44,-0.0133
1,1,7336.9453,3.92E-26,8.79E-03,0.0506,0.298,1581.3357,0.51,-0.02662
1,1,7336.83846,8.71E-23,1.11E-01,0.0828,0.48,325.3479,0.67,-0.01086
1,1,7336.7886,1.22E-22,2.40E-01,0.0887,0.46,136.1639,0.72,-0.00876
1,1,7336.7622,8.78E-27,1.36E-03,0.0616,0.315,1216.2311,0.55,-0.01314
1,1,7336.7574,1.12E-26,4.03E-01,0.0559,0.333,2337.4631,0.57,-0.01654
1,1,7336.731,3.46E-25,3.42E-03,0.049,0.28,920.168,0.55,-0.011209
1,3,7336.6725,1.09E-26,4.43E-02,0.0997,0.49,134.1454,0.72,-0.0087
1,1,7336.6202,9.56E-27,5.09E-01,0.0406,0.315,2688.0795,0.55,-0.01294
1,2,7336.523,1.90E-25,4.85E-01,0.0585,0.34,740.9986,0.57,-0.015689
1,1,7336.3919,1.83E-27,9.58E-03,0.036,0.25,2246.8839,0.41,-0.02026
1,2,7336.3848,7.38E-25,3.81E+00,0.072,0.36,604.5442,0.67,-0.008589
1,1,7336.31338,4.24E-23,1.28E-01,0.0902,0.412,275.4971,0.69,-0.0057
1,2,7336.3009,7.36E-27,4.13E-03,0.0908,0.412,298.6199,0.69,-0.01388
1,1,7336.2999,3.63E-23,2.39E-02,0.0981,0.434,136.7617,0.71,-0.00362
1,1,7336.2642,4.30E-27,5.82E-01,0.0194,0.281,2915.8738,0.47,-0.02164
1,2,7336.2578,2.39E-27,5.93E-01,0.0402,0.28,1518.7876,0.47,-0.02608
1,1,7336.1954,4.92E-27,2.67E-02,0.094,0.412,1817.4512,0.69,-0.00568
1,1,7336.1701,2.10E-27,1.73E-01,0.0186,0.221,2631.2823,0.37,-0.02506
1,1,7336.1582,1.25E-27,5.08E-01,0.0198,0.281,2915.8933,0.47,-0.0217
1,3,7336.0882,1.80E-24,6.61E+00,0.0774,0.414,380.806,0.69,-0.011399
1,4,7336.08063,6.46E-25,3.61E+00,0.0801,0.371,308.6157,0.63,-0.01278
1,4,7336.028353,2.13E-26,3.73E-01,0.071,0.391,480.2426,0.67,-0.01586
1,4,7336.028241,5.30E-27,2.14E-02,0.0961,0.48,15.5082,0.73,0.0007
1,4,7336.012037,2.30E-26,4.03E-01,0.073,0.391,480.2589,0.67,-0.019123
1,1,7335.9774,2.09E-27,4.71E-03,0.0961,0.456,1742.3056,0.72,-0.00946
1,1,7335.9132,1.82E-25,1.37E+00,0.033,0.24,2321.905,0.47,-0.019848
1,1,7335.8888,7.23E-27,1.98E-01,0.0193,0.221,2631.2671,0.37,-0.02546
1,4,7335.826571,2.40E-27,8.80E-01,0.0633,0.298,1238.7943,0.51,-0.01964
1,1,7335.7972,6.25E-26,1.41E+00,0.032,0.1,2321.8117,0.47,-0.016704
1,4,7335.761117,2.27E-26,4.88E-01,0.0545,0.315,634.4282,0.55,-0.024232
1,1,7335.7084,3.46E-25,6.31E+00,0.0665,0.371,2398.3816,0.63,-0.01424
1,2,7335.6826,1.81E-27,1.61E-01,0.0271,0.175,1551.2048,0.44,-0.02102
1,1,7335.6146,1.37E-27,5.87E-01,0.0346,0.281,3135.7642,0.47,-0.0185
1,4,7335.558944,2.12E-27,7.79E-01,0.0628,0.298,1239.0891,0.51,-0.02652
1,1,7335.46868,4.06E-24,1.96E-02,0.064,0.355,704.214,0.61,-0.008739
1,1,7335.4409,2.08E-25,8.12E-01,0.0373,0.265,1960.2061,0.44,-0.01
1,3,7335.4363,6.86E-26,4.98E-01,0.0623,0.4,584.9411,0.61,-0.01102
1,4,7335.39833,3.94E-27,8.48E-02,0.0695,0.315,634.7909,0.55,-0.0215
1,4,7335.362872,6.49E-27,8.64E-01,0.0642,0.281,1049.1243,0.47,-0.01718
1,4,7335.361795,2.26E-25,1.26E+00,0.0814,0.371,308.6157,0.63,-0.01292
1,3,7335.1557,1.79E-25,3.15E+00,0.0541,0.285,737.6241,0.67,-0.010579
1,3,7335.1369,4.44E-26,2.35E+00,0.0513,0.391,737.6204,0.67,-0.01088
1,1,7334.9662,1.70E-24,1.30E-02,0.0826,0.415,542.9058,0.63,-0.01108
1,4,7334.951333,3.08E-27,8.66E-01,0.0668,0.265,1220.0289,0.44,-0.02736
1,1,7334.9264,1.88E-26,1.16E-02,0.0366,0.154,1806.6694,0.41,-0.0216
1,4,7334.917931,4.15E-27,3.47E-02,0.086,0.371,362.5072,0.63,-0.009
1,4,7334.813402,2.35E-26,5.50E-01,0.073,0.371,573.8907,0.63,-0.01724
1,3,7334.737867,2.35E-26,8.69E-01,0.0419,0.37,742.3985,0.57,-0.01536
1,4,7334.734562,2.58E-26,6.03E-01,0.0733,0.371,573.9706,0.63,-0.0166
1,1,7334.7012,4.51E-27,8.34E-03,0.0359,0.25,1806.6701,0.41,-0.02004
1,1,7334.6113,1.15E-24,6.58E+00,0.0819,0.38,2130.4942,0.67,-0.01034
1,3,7334.6006,6.29E-26,7.76E-01,0.0392,0.3,742.4912,0.57,-0.01664
1,1,7334.5505,1.13E-25,3.38E-04,0.0843,0.412,315.7795,0.69,-0.005732
1,3,7334.5379,4.50E-27,7.22E-01,0.05,0.31,1290.7987,0.51,-0.021359
1,1,7334.52274,1.19E-22,5.70E-01,0.074,0.44,446.6966,0.63,-0.006079
1,1,7334.4738,2.75E-24,5.22E-03,0.0902,0.412,222.0528,0.69,-0.004772
1,3,7334.2843,1.04E-27,1.79E-01,0.0283,0.283,1324.1216,0.47,-0.02272
1,2,7334.193,4.82E-27,3.59E-03,0.0896,0.41,398.3604,0.67,-0.01082
1,2,7334.1607,2.20E-23,9.67E+00,0.0768,0.46,324.0465,0.67,-0.008869
1,1,7334.1393,6.93E-24,1.53E-01,0.0775,0.35,816.6942,0.61,-0.01862
1,3,7334.0787,1.40E-26,4.90E-01,0.0618,0.33,708.0166,0.61,-0.01944
1,2,7333.8767,3.16E-26,1.79E+00,0.041,0.325,1378.9863,0.61,-0.008389
1,2,7333.8744,1.05E-26,1.79E+00,0.0329,0.352,1378.9866,0.61,-0.00844
1,1,7333.84569,6.37E-22,8.08E-01,0.0888,0.475,399.4575,0.67,-0.006139
1,2,7333.8136,5.77E-26,8.57E-02,0.091,0.44,221.2339,0.69,-0.005369
1,1,7333.807,1.03E-23,4.42E-01,0.0668,0.4,1201.921,0.55,-0.00448
1,1,7333.7807,3.77E-26,4.51E-01,0.0567,0.333,2337.6665,0.57,-0.01722
1,1,7333.7765,7.55E-27,3.99E-01,0.0503,0.298,2705.1392,0.51,-0.021084
1,1,7333.7487,1.03E-26,1.05E-03,0.0846,0.333,1131.7755,0.57,-0.01196
1,4,7333.701052,1.71E-27,1.12E-01,0.0449,0.298,885.0645,0.51,-0.01696
1,1,7333.69459,3.03E-23,1.17E-01,0.088,0.391,326.6255,0.67,-0.0145
1,3,7333.6197,1.70E-26,1.04E-01,0.085,0.431,485.2094,0.69,-0.008809
1,1,7333.5887,3.55E-27,1.96E-04,0.0617,0.298,1293.6337,0.51,-0.014836
1,4,7333.551911,1.14E-27,8.79E-01,0.06,0.281,1410.5667,0.47,-0.02402
1,2,7333.4784,1.33E-27,3.54E-02,0.0726,0.333,1246.3684,0.57,-0.02436
1,2,7333.3987,1.85E-27,9.46E+00,0.0409,0.333,2328.0658,0.57,-0.01714
1,4,7333.37167,2.03E-26,7.00E-01,0.076,0.352,683.3239,0.61,-0.01304
1,1,7333.318,1.97E-23,6.01E-01,0.0616,0.34,882.8903,0.57,-0.00628
1,1,7333.2674,3.79E-26,6.89E-02,0.0895,0.434,1819.3351,0.71,-0.0091
1,2,7333.2613,7.02E-24,9.31E+00,0.07,0.445,325.2157,0.67,-0.010059
1,2,7333.1763,2.86E-25,6.03E-01,0.0681,0.39,701.6942,0.61,-0.006039
1,4,7333.100505,2.15E-26,7.42E-01,0.0872,0.352,683.61,0.61,-0.015326
1,1,7333.0777,7.36E-24,1.87E-01,0.038,0.26,1114.5493,0.51,-0.015109
1,4,7332.88829,1.26E-27,9.76E-01,0.0607,0.281,1411.3199,0.47,-0.01934
1,1,7332.8464,2.23E-23,4.08E-02,0.085,0.47,399.4575,0.67,-0.005269
1,1,7332.7347,7.02E-27,6.50E-04,0.0858,0.315,1360.235,0.55,-0.01838
1,1,7332.72104,1.08E-23,7.80E-02,0.0697,0.36,586.4792,0.61,-0.0031
1,3,7332.6359,3.91E-26,6.91E-01,0.0782,0.44,541.997,0.63,-0.0075
1,3,7332.6345,5.04E-24,8.24E+00,0.091,0.465,173.1101,0.71,-0.009729
1,2,7332.4768,7.54E-27,2.35E-02,0.076,0.347,500.5961,0.67,-0.006129
1,3,7332.3913,3.27E-26,7.13E-01,0.0709,0.335,585.1623,0.61,-0.01736
1,1,7332.247,1.27E-23,9.05E-01,0.064,0.35,1080.3853,0.55,-0.008729
1,1,7332.1745,2.75E-24,2.09E-01,0.0372,0.265,1114.5313,0.51,-0.02268
1,2,7332.0534,1.86E-27,9.95E-03,0.0752,0.315,916.2577,0.55,0.010088
1,2,7332.0186,7.26E-25,1.93E-01,0.104,0.53,23.7549,0.73,0.0007
1,1,7331.8291,1.30E-24,4.95E-01,0.0449,0.34,1690.6636,0.47,-0.00534
1,4,7331.762756,4.68E-27,5.82E-02,0.084,0.352,473.9176,0.61,-0.00676
1,3,7331.76,1.87E-26,3.93E-02,0.0925,0.48,173.1101,0.71,-0.00064
1,4,7331.743749,1.71E-26,9.56E-01,0.0661,0.333,808.5629,0.57,-0.03005
1,1,7331.7154,4.03E-22,9.68E-01,0.0525,0.355,586.2435,0.61,-0.012829
1,4,7331.517265,7.99E-27,1.06E-01,0.066,0.333,512.5158,0.57,-0.01654
1,1,7331.24348,1.24E-22,8.95E-01,0.0508,0.33,586.4792,0.61,-0.013009
1,1,7331.1622,1.14E-26,3.23E-03,0.0286,0.333,1590.6901,0.57,-0.01122
1,1,7331.1617,4.48E-27,3.81E-03,0.0262,0.333,1590.6906,0.57,-0.01078
1,2,7331.1164,3.21E-24,6.58E+00,0.08,0.425,380.7024,0.69,-0.006149
1,2,7331.1085,2.38E-25,2.85E+00,0.046,0.313,1033.1939,0.63,-0.010339
1,2,7331.1041,6.55E-26,2.35E+00,0.0407,0.371,1033.1945,0.63,-0.0077
1,2,7331.0979,8.17E-27,9.34E-03,0.0897,0.391,445.1583,0.67,-0.0077
1,1,7331.0607,2.50E-27,4.04E-01,0.0361,0.315,2690.5937,0.55,-0.02038
1,4,7331.025334,2.89E-27,1.01E-01,0.0548,0.315,735.7351,0.55,-0.00812
1,4,7330.97756,1.46E-26,8.19E-01,0.0754,0.333,809.3933,0.57,-0.01598
1,2,7330.9432,1.38E-27,4.65E-01,0.0499,0.26,1768.8015,0.57,-0.0084
1,1,7330.8704,1.32E-24,4.84E-01,0.0575,0.298,1437.9678,0.51,-0.00688
1,4,7330.85179,2.49E-25,9.16E-01,0.1069,0.456,66.1845,0.72,-0.007553
1,4,7330.825898,4.28E-26,5.69E-01,0.065,0.333,513.2072,0.57,-0.018866
1,4,7330.814434,1.09E-25,8.80E-01,0.0835,0.371,384.8756,0.63,-0.012675
1,1,7330.7799,1.20E-26,1.12E-02,0.0651,0.298,1874.9727,0.51,-0.03188
1,1,7330.5937,1.80E-27,3.98E-03,0.0594,0.281,1843.0288,0.47,0.000776
1,3,7330.5528,2.12E-24,1.08E+01,0.085,0.5,221.6211,0.69,-0.005809
1,1,7330.5113,1.11E-23,4.29E-02,0.097,0.49,206.3014,0.71,-0.01044
1,1,7330.4993,1.75E-27,1.62E-02,0.0962,0.412,1875.4693,0.69,-0.0054
1,1,7330.4245,1.02E-24,9.85E+00,0.0619,0.371,2041.7805,0.63,-0.01082
1,1,7330.3814,6.12E-26,4.09E-01,0.0223,0.235,2327.9126,0.4,-0.02416
1,4,7330.357495,4.04E-27,8.13E-02,0.08,0.333,598.5631,0.57,-0.00628
1,1,7330.3542,1.73E-25,2.02E-03,0.0667,0.333,885.6002,0.57,-0.00786
1,1,7330.3329,3.80E-26,5.55E-01,0.0427,0.25,2248.0632,0.41,-0.03076
1,4,7330.294041,1.34E-27,2.36E-01,0.0757,0.298,1106.2642,0.51,-0.02892
1,1,7330.26466,3.55E-21,7.62E+00,0.088,0.47,206.3014,0.71,-0.010629
1,4,7330.208279,5.96E-27,2.24E+00,0.053,0.315,1244.4397,0.55,-0.01432
1,4,7330.183781,5.96E-27,2.24E+00,0.053,0.315,1244.4371,0.55,-0.01874
1,1,7330.096,1.80E-22,2.70E-01,0.0883,0.45,399.4575,0.67,-0.00474
1,3,7330.0675,3.39E-27,4.15E-02,0.0999,0.5,135.4313,0.72,-0.01254
1,2,7330.0242,1.08E-27,8.33E+00,0.0761,0.371,2138.0884,0.63,-0.00896
1,4,7330.007105,9.99E-27,9.91E-01,0.07,0.315,949.5773,0.55,-0.01894
1,1,7329.8906,3.92E-25,5.71E-03,0.083,0.352,931.237,0.61,-0.00962
1,1,7329.8716,1.11E-27,1.64E-01,0.0283,0.281,2915.8738,0.47,-0.02272
1,1,7329.7208,2.94E-24,9.50E+00,0.0614,0.35,2042.7533,0.63,-0.01278
1,1,7329.6923,3.35E-26,2.65E-01,0.0594,0.265,2105.8666,0.44,-0.01062
1,1,7329.653904,1.41E-26,2.61E-01,0.0232,0.298,2471.2546,0.51,-0.021356
1,1,7329.653521,4.69E-27,2.61E-01,0.0232,0.298,2471.255,0.51,-0.0214
1,1,7329.5934,1.03E-26,2.07E-01,0.0213,0.235,2327.8826,0.4,-0.0266
1,4,7329.56296,5.12E-25,3.06E+00,0.0855,0.391,293.6365,0.67,-0.01272
1,3,7329.4817,9.62E-27,6.02E-01,0.0503,0.36,1076.8011,0.55,-0.00812
1,3,7329.4472,3.89E-24,7.65E+00,0.0924,0.45,211.4359,0.71,-0.009519
1,1,7329.372,1.40E-25,2.32E-03,0.0623,0.333,1006.1157,0.57,-0.01756
1,3,7329.349,1.44E-27,2.71E-02,0.0851,0.352,781.3775,0.61,-0.01336
1,1,7329.2675,9.30E-27,6.20E-02,0.0998,0.434,1739.4837,0.71,-0.01346
1,1,7329.2171,6.63E-25,2.82E-03,0.0782,0.371,648.9787,0.63,-0.01594
1,4,7329.18986,1.38E-26,9.27E-01,0.0701,0.298,889.5757,0.51,-0.01168
1,4,7329.187399,3.16E-25,1.33E+00,0.0881,0.391,221.9462,0.67,-0.0082
1,3,7328.8714,1.88E-25,3.27E-01,0.0849,0.456,134.1454,0.72,-0.00722
1,1,7328.847471,1.52E-27,1.07E-04,0.059,0.333,1255.1666,0.57,-0.01936
1,1,7328.8395,7.35E-26,1.54E-03,0.0739,0.333,1006.1157,0.57,-0.00364
1,3,7328.7771,1.59E-27,2.10E-01,0.0749,0.38,981.4961,0.57,-0.0054
1,3,7328.7149,1.04E-27,8.32E+00,0.0854,0.391,1996.8541,0.67,-0.00722
1,2,7328.6568,5.00E-26,5.77E-02,0.094,0.51,221.2339,0.69,-0.00568
1,2,7328.611,2.86E-26,1.00E-01,0.0815,0.44,780.4526,0.61,-0.00478
1,3,7328.575,5.85E-24,1.00E+01,0.0839,0.49,224.3042,0.69,-0.007299
1,1,7328.4315,1.03E-22,4.97E-01,0.0713,0.433,704.214,0.61,-0.00676
1,1,7328.383,5.99E-27,3.75E-01,0.0235,0.281,2740.4204,0.47,-0.023624
1,1,7328.383,2.00E-27,3.75E-01,0.0235,0.281,2740.4204,0.47,-0.02358
1,4,7328.336883,4.86E-27,9.35E-01,0.068,0.298,1106.2642,0.51,-0.01562
1,4,7328.30148,7.63E-25,3.15E+00,0.0921,0.412,182.9835,0.69,-0.0081
1,2,7328.2924,6.62E-27,5.84E-01,0.0412,0.295,1287.7346,0.51,-0.01696
1,4,7328.166984,2.26E-27,2.26E-01,0.0758,0.315,951.6356,0.55,-0.01046
1,1,7328.1509,1.80E-26,1.20E-03,0.0606,0.298,1293.6337,0.51,-0.00624
1,1,7328.01225,4.24E-21,4.46E+00,0.0808,0.42,285.4186,0.71,-0.008869
1,1,7327.8436,1.54E-27,8.26E-03,0.0199,0.25,2042.3727,0.41,-0.015515
1,4,7327.785041,8.47E-25,3.57E+00,0.0864,0.391,221.9462,0.67,-0.0086
1,1,7327.74506,4.28E-22,6.84E-01,0.0809,0.42,447.2523,0.63,-0.01132
1,1,7327.67538,1.86E-20,9.49E+00,0.0944,0.51,136.7617,0.71,-0.003259
1,1,7327.5926,2.22E-22,5.14E-01,0.0737,0.371,552.9114,0.63,-0.01852
1,1,7327.5533,3.05E-23,2.33E-01,0.08,0.371,542.9058,0.63,-0.009
1,2,7327.5124,1.91E-23,8.75E+00,0.0835,0.466,298.6199,0.69,-0.011939
1,3,7327.4466,5.36E-26,2.81E-01,0.0887,0.46,135.4313,0.72,-0.00876
1,1,7327.4064,9.70E-26,1.20E-01,0.104,0.48,1618.557,0.73,0.0007
1,2,7327.4061,1.84E-27,1.95E-03,0.0792,0.373,505.7286,0.67,-0.00598
1,2,7327.3845,1.41E-25,7.06E-02,0.0933,0.536,223.8283,0.69,-0.010829
1,3,7327.3209,1.96E-25,3.58E+00,0.0676,0.412,485.2374,0.69,-0.01104
1,4,7327.171349,2.19E-27,1.14E+00,0.0641,0.265,1347.12,0.44,-0.01592
1,1,7327.1574,2.58E-27,2.40E-01,0.0595,0.371,2733.9626,0.63,-0.01168
1,1,7327.092,3.31E-26,2.10E-03,0.0832,0.315,1282.9188,0.55,-0.01702
1,2,7327.0771,2.24E-27,1.08E-02,0.049,0.28,916.2577,0.55,-0.011209
1,2,7327.0299,1.21E-25,8.27E-01,0.0419,0.37,740.9122,0.57,-0.01536
1,2,7326.9699,2.80E-27,5.30E+00,0.0892,0.391,2045.9224,0.67,-0.01242
1,2,7326.9212,3.63E-25,8.27E-01,0.0392,0.3,740.9986,0.57,-0.01664
1,3,7326.8412,5.81E-25,3.54E+00,0.0716,0.36,485.2094,0.69,-0.009059
1,2,7326.8171,9.04E-26,5.84E-01,0.0618,0.33,706.5976,0.61,-0.01944
1,1,7326.7961,8.19E-25,8.37E+00,0.0767,0.391,2024.1523,0.67,-0.01272
1,4,7326.780131,2.80E-27,1.14E+00,0.058,0.281,1278.4381,0.47,-0.01356
1,1,7326.6793,8.42E-27,5.67E-01,0.0547,0.333,2490.3539,0.57,-0.00938
1,2,7326.6574,5.68E-27,1.80E-01,0.0283,0.283,1321.4542,0.47,-0.02272
1,1,7326.59108,1.42E-21,4.47E+00,0.0806,0.422,285.2193,0.71,-0.010359
1,1,7326.5504,3.64E-27,5.75E-01,0.0257,0.298,2705.0962,0.51,-0.01894
1,1,7326.492,1.75E-27,1.25E+00,0.0265,0.265,3032.69,0.44,-0.018092
1,1,7326.4893,1.14E-25,2.04E-01,0.024,0.25,2042.3098,0.41,-0.02584
1,3,7326.4791,2.86E-26,5.02E-02,0.0981,0.434,136.5377,0.71,-0.00362
1,3,7326.4457,2.34E-27,1.37E-01,0.0775,0.35,814.6109,0.61,-0.01862
1,2,7326.3985,9.40E-24,6.38E+00,0.0774,0.414,379.2914,0.69,-0.011399
1,1,7326.3422,1.10E-24,8.12E+00,0.0879,0.412,1922.9004,0.69,-0.0125
1,1,7326.3241,4.64E-25,7.79E+00,0.0751,0.391,2126.4076,0.67,-0.01326
1,1,7326.2023,2.63E-26,2.09E-03,0.0608,0.315,1080.3853,0.55,-0.00856
1,1,7326.192211,1.13E-26,1.07E-04,0.0806,0.352,842.3565,0.61,-0.007176
1,4,7326.178318,2.83E-25,2.50E+00,0.0829,0.391,374.41,0.67,-0.01034
1,1,7326.0273,7.59E-27,1.16E-02,0.0981,0.434,1731.8967,0.71,-0.00362
1,1,7325.9833,1.26E-26,2.34E-02,0.0925,0.434,1772.4134,0.71,-0.00064
1,1,7325.892789,1.58E-25,8.87E-01,0.0246,0.333,2225.4688,0.55,-0.02096
1,1,7325.8923,5.27E-26,8.87E-01,0.024,0.315,2225.4688,0.55,-0.0164
1,1,7325.8904,6.37E-25,8.35E-01,0.0527,0.265,1962.5062,0.44,-0.03472
1,1,7325.8771,1.07E-27,4.86E-01,0.0412,0.298,2903.1454,0.51,-0.01696
1,1,7325.81223,3.63E-22,8.92E-01,0.092,0.47,275.4971,0.69,-0.007879
1,1,7325.74172,3.00E-23,1.49E-02,0.0975,0.42,79.4964,0.72,-0.0025
1,1,7325.7143,2.26E-23,1.72E-01,0.0813,0.371,542.9058,0.63,-0.004632
1,4,7325.658231,1.09E-25,2.20E+00,0.0739,0.371,573.9706,0.63,-0.00794
1,2,7325.6428,9.88E-25,3.17E+00,0.0541,0.285,733.6826,0.67,-0.010579
1,2,7325.6183,3.35E-25,3.23E+00,0.0513,0.391,733.6794,0.67,-0.01088
1,4,7325.617721,1.29E-27,1.19E+00,0.057,0.265,1465.8294,0.44,-0.01672
1,1,7325.51453,1.33E-24,7.79E+00,0.0896,0.366,1875.4693,0.69,-0.0081
1,2,7325.4818,1.80E-27,1.71E-01,0.0307,0.281,1321.4602,0.47,-0.0225
1,2,7325.4743,4.03E-25,5.41E-01,0.0623,0.4,583.7777,0.61,-0.01102
1,4,7325.26873,7.79E-25,3.35E+00,0.0856,0.391,225.8649,0.67,-0.01072
1,4,7325.224296,1.08E-25,2.18E+00,0.0761,0.371,573.8907,0.63,-0.01424
1,1,7325.1903,3.64E-26,7.26E-03,0.0215,0.265,1557.8471,0.44,-0.02052
1,2,7325.1531,1.26E-27,1.04E-03,0.0852,0.412,379.2914,0.69,-0.0139
1,1,7325.0713,5.15E-27,9.22E-03,0.0203,0.25,2042.3098,0.41,-0.014315
1,1,7325.0494,1.25E-27,7.66E-04,0.0346,0.25,1806.6694,0.41,-0.01616
1,2,7325.0165,1.52E-26,9.82E-02,0.0684,0.352,706.5976,0.61,0.000472
1,1,7324.9854,2.77E-25,2.89E-04,0.089,0.391,325.3479,0.67,-0.0051
1,1,7324.94205,6.60E-25,1.76E-03,0.0742,0.371,552.9114,0.63,-0.01532
1,3,7324.8735,2.34E-25,7.92E-01,0.0888,0.475,398.8794,0.67,-0.006139
1,4,7324.865665,4.92E-26,4.28E-01,0.0845,0.412,295.4872,0.69,-0.014258
1,1,7324.8473,8.20E-25,1.61E+00,0.0269,0.315,2009.8047,0.55,-0.0097
1,2,7324.84608,6.71E-26,5.05E-02,0.0997,0.49,133.4758,0.72,-0.0087
1,1,7324.84599,2.73E-25,1.61E+00,0.0269,0.315,2009.8051,0.55,-0.010932
1,2,7324.8391,2.39E-26,7.04E-01,0.05,0.31,1288.2672,0.51,-0.021359
1,1,7324.8196,7.80E-27,4.67E-03,0.0226,0.265,1557.8436,0.44,-0.0218
1,2,7324.7093,1.90E-25,6.22E-01,0.0782,0.44,541.18,0.63,-0.0075
1,4,7324.678564,4.84E-26,4.22E-01,0.0803,0.412,295.6775,0.69,-0.01106
1,4,7324.582738,4.64E-27,1.08E+00,0.067,0.281,1164.5097,0.47,-0.01562
1,1,7324.538,5.00E-25,1.08E-02,0.0819,0.371,757.7801,0.63,-0.01088
1,4,7324.51371,6.74E-27,8.83E-01,0.0722,0.281,1046.4741,0.47,-0.0278
1,4,7324.4717,4.52E-26,5.98E-01,0.0709,0.333,512.5158,0.57,-0.020552
1,3,7324.4612,2.74E-27,1.84E-01,0.038,0.26,1112.0413,0.51,-0.015109
1,4,7324.441752,4.07E-27,7.99E-01,0.0759,0.298,1110.7597,0.51,-0.01556
1,1,7324.3893,3.06E-27,5.44E-01,0.03,0.281,2972.8281,0.47,-0.01898
1,1,7324.387831,1.02E-27,5.44E-01,0.03,0.281,2972.8281,0.47,-0.01892
1,2,7324.2731,5.59E-27,6.67E-02,0.0349,0.215,1033.1939,0.63,-0.018829
1,2,7324.272617,1.57E-27,5.62E-02,0.0269,0.371,1033.1944,0.63,-0.01182
1,1,7324.1464,1.38E-24,2.06E-03,0.088,0.391,399.4575,0.67,-0.003116
1,3,7324.0576,1.61E-26,1.29E-01,0.0902,0.412,275.1307,0.69,-0.0057
1,4,7324.01871,5.77E-25,2.87E+00,0.0908,0.412,221.8362,0.69,-0.0125
1,1,7323.9573,5.93E-21,9.31E+00,0.0915,0.496,142.2785,0.71,-0.008229
1,4,7323.945147,6.88E-26,7.17E-01,0.0808,0.391,373.6659,0.67,-0.00908
1,4,7323.866372,2.93E-25,1.26E+00,0.0791,0.391,225.8649,0.67,-0.018621
1,4,7323.780295,9.77E-27,1.30E-01,0.0748,0.333,513.2072,0.57,-0.01722
1,4,7323.759256,2.96E-25,2.61E+00,0.0816,0.391,373.6659,0.67,-0.01326
1,4,7323.706485,1.34E-26,1.18E-01,0.08,0.352,403.1615,0.61,-0.01102
1,1,7323.7025,2.71E-26,1.00E-03,0.066,0.333,1122.7083,0.57,-0.01228
1,3,7323.697,1.26E-27,4.61E-03,0.0757,0.37,380.806,0.69,-0.008944
1,4,7323.6631,2.44E-26,8.86E-01,0.0759,0.315,743.0973,0.55,-0.01206
1,3,7323.6553,1.03E-27,2.07E-01,0.0372,0.265,1112.0254,0.51,-0.02268
1,2,7323.6458,5.65E-27,6.11E-02,0.0698,0.352,812.7616,0.61,-0.01592
1,1,7323.5778,1.54E-27,7.00E-01,0.068,0.235,2983.3952,0.4,-0.019164
1,1,7323.5499,5.21E-26,2.80E-01,0.0245,0.25,2042.3727,0.41,-0.02204
1,1,7323.5396,5.50E-27,2.90E-01,0.0249,0.298,2705.1392,0.51,-0.01906
1,1,7323.41866,5.69E-22,5.93E-01,0.085,0.435,325.3479,0.67,-0.004719
1,1,7323.4108,8.75E-27,4.85E-04,0.0546,0.333,1255.1666,0.57,-0.01934
1,2,7323.3285,1.53E-27,7.14E+00,0.0733,0.371,2261.2173,0.63,-0.01418
1,2,7323.2896,9.52E-26,1.07E-01,0.085,0.431,482.6435,0.69,-0.008809
1,3,7323.2687,4.92E-26,6.27E-01,0.074,0.44,445.7193,0.63,-0.006079
1,4,7323.230627,6.33E-26,6.61E-01,0.0874,0.391,374.41,0.67,-0.011311
1,1,7323.1482,1.30E-27,1.64E-06,0.0877,0.391,399.4575,0.67,-0.001092
1,3,7323.0988,1.33E-25,8.50E-01,0.0525,0.355,584.9411,0.61,-0.012829
1,3,7323.0607,3.82E-26,1.30E-01,0.0828,0.48,324.6612,0.67,-0.01086
1,4,7323.00026,6.01E-26,8.35E-01,0.0764,0.371,467.5145,0.63,-0.008608
1,1,7322.8927,1.70E-27,8.57E-01,0.0486,0.221,3244.5993,0.37,-0.005964
1,1,7322.88247,4.68E-21,7.51E+00,0.098,0.473,95.1759,0.72,-0.011539
1,4,7322.844655,1.03E-26,1.15E+00,0.069,0.298,995.7933,0.51,-0.00824
1,3,7322.8337,4.71E-26,9.04E-01,0.0508,0.33,585.1623,0.61,-0.013009
1,2,7322.7014,2.62E-23,7.95E+00,0.091,0.465,172.8827,0.71,-0.009729
1,1,7322.6742,2.72E-26,2.98E-01,0.0483,0.25,2414.722,0.41,-0.01212
1,1,7322.6025,7.09E-26,4.47E-01,0.0623,0.352,2180.6428,0.61,-0.01102
1,1,7322.601277,9.85E-27,1.38E-03,0.0561,0.298,1446.1279,0.51,-0.01004
1,1,7322.5929,3.26E-27,5.44E-04,0.0543,0.333,1255.9115,0.57,-0.015796
1,2,7322.5401,1.53E-25,6.17E-01,0.0709,0.335,583.9863,0.61,-0.01736
1,4,7322.422291,6.49E-26,5.75E-01,0.0819,0.352,404.4457,0.61,-0.01068
1,4,7322.357445,3.48E-26,2.03E+00,0.0599,0.352,818.0134,0.61,-0.01804
1,4,7322.299945,3.39E-26,1.98E+00,0.0608,0.352,818.0067,0.61,-0.01328
1,4,7322.210299,4.44E-26,9.10E-01,0.0709,0.352,576.9047,0.61,-0.013486
