Mol#,Iso#,Wv #,Intensity,Einstein A-Coef,Air Width,Self Width,Lower State E,Temp Dep,Press Shift
1,1,7290.9532,4.92E-29,1.36E-03,0.02,0.208,2660.944,0.35,-0.008268
1,2,7290.9932,1.21E-23,8.52E+00,0.0965,0.488,69.9274,0.72,-0.003949
1,1,7290.9983,3.85E-29,1.61E-03,0.0737,0.352,2572.1393,0.61,-0.012368
1,5,7291.075451,1.66E-28,7.25E-01,0.0829,0.352,400.3633,0.61,-0.015468
1,6,7291.089554,2.22E-28,2.62E+00,0.0921,0.434,154.5577,0.71,-0.01032
1,2,7291.1318,1.07E-27,5.70E-03,0.0837,0.352,839.5494,0.61,-0.00942
1,2,7291.2263,3.51E-28,4.30E-03,0.0556,0.298,1109.802,0.51,-0.006284
1,1,7291.2317,2.73E-29,1.01E-03,0.0423,0.25,2426.1953,0.41,-0.02128
1,4,7291.242664,5.46E-27,2.87E+00,0.044,0.333,1294.8365,0.57,-0.01642
1,4,7291.242674,4.80E-27,2.52E+00,0.0464,0.333,1294.8365,0.57,-0.0151
1,1,7291.245,2.45E-28,1.83E-04,0.0672,0.281,1813.2226,0.47,-0.007972
1,1,7291.2699,1.19E-28,5.56E+00,0.0665,0.371,4015.5154,0.63,-0.01424
1,3,7291.3258,1.52E-27,7.19E+00,0.0882,0.415,1815.0792,0.71,-0.01032
1,1,7291.3928,1.57E-23,1.47E-01,0.0626,0.395,586.4792,0.61,-0.01808
1,1,7291.4195,4.17E-27,5.51E-01,0.0541,0.371,2552.8797,0.63,-0.02378
1,4,7291.428797,2.30E-28,1.17E+00,0.0814,0.371,1712.8238,0.63,-0.01292
1,1,7291.4309,1.27E-25,7.50E-04,0.0839,0.391,416.2087,0.67,-0.0097
1,1,7291.4321,7.65E-24,1.24E+00,0.0579,0.345,1477.2972,0.55,-0.01956
1,1,7291.4414,1.25E-26,5.51E-01,0.0523,0.371,2552.8572,0.63,-0.01886
1,1,7291.5104,3.10E-28,9.19E-03,0.0875,0.371,2211.1905,0.63,-0.01044
1,1,7291.5234,1.99E-25,2.91E-01,0.0739,0.298,1724.7047,0.51,-0.01422
1,1,7291.60989,5.16E-23,1.60E-01,0.0644,0.395,586.2435,0.61,-0.014349
1,1,7291.6273,6.75E-28,7.82E+00,0.0896,0.412,3438.5751,0.69,-0.0081
1,1,7291.6435,1.39E-24,7.29E+00,0.0883,0.434,1813.7876,0.71,-0.01032
1,1,7291.6475,3.36E-24,1.61E+00,0.0492,0.315,1474.9803,0.55,-0.01786
1,2,7291.6521,1.29E-28,4.42E-03,0.0097,0.281,1321.4542,0.47,-0.02092
1,1,7291.7123,5.73E-23,1.23E+00,0.0681,0.385,757.7801,0.63,-0.0166
1,1,7291.7142,5.01E-27,1.66E-03,0.0561,0.298,1437.9678,0.51,-0.01678
1,4,7291.841243,1.12E-27,2.00E+00,0.0741,0.25,1618.7004,0.41,-0.01022
1,6,7291.853971,1.43E-29,1.33E+00,0.0844,0.315,733.1729,0.55,-0.01632
1,2,7291.893,7.95E-28,2.98E-03,0.0813,0.371,541.18,0.63,-0.004632
1,3,7291.9064,1.24E-26,4.86E-01,0.079,0.44,708.0166,0.61,-0.011049
1,1,7291.9399,3.37E-29,3.76E-03,0.0744,0.333,2595.8127,0.57,-0.0113
1,5,7292.034984,1.74E-27,3.18E+00,0.0948,0.434,115.6651,0.71,-0.00914
1,3,7292.0508,1.06E-29,3.38E-04,0.0853,0.371,601.9611,0.63,-0.00896
1,1,7292.0664,2.39E-28,2.01E-02,0.0677,0.333,2764.6973,0.57,-0.02376
1,5,7292.06738,1.94E-28,5.76E-01,0.0892,0.391,291.2422,0.67,-0.014232
1,3,7292.1315,1.21E-26,8.55E-01,0.057,0.32,1055.2554,0.61,-0.017009
1,5,7292.153083,1.93E-27,3.49E+00,0.09,0.412,155.2084,0.69,-0.0085
1,4,7292.178757,2.93E-28,1.50E+00,0.04,0.298,1802.3352,0.51,-0.02242
1,4,7292.178893,2.93E-28,1.50E+00,0.036,0.298,1802.3352,0.51,-0.01838
1,1,7292.2835,6.02E-29,7.99E-04,0.0731,0.371,2271.712,0.63,-0.01164
1,3,7292.3002,3.87E-27,8.19E-01,0.054,0.262,1055.0542,0.61,-0.017859
1,4,7292.334582,7.69E-28,3.91E+00,0.0801,0.371,1712.8238,0.63,-0.01278
1,1,7292.3433,1.31E-29,4.80E-01,0.0709,0.352,3739.5191,0.61,-0.01736
1,1,7292.37387,1.66E-21,1.29E+00,0.094,0.535,224.8384,0.69,-0.008719
1,1,7292.4083,2.63E-27,1.63E-02,0.0297,0.235,2073.5142,0.4,-0.02338
1,5,7292.472863,3.49E-29,1.12E+00,0.078,0.298,879.0993,0.51,-0.02836
1,4,7292.473244,5.12E-29,7.63E-04,0.0586,0.333,513.2072,0.57,-0.01596
1,2,7292.5025,2.71E-26,2.05E-01,0.061,0.35,740.9122,0.57,-0.017129
1,2,7292.5169,1.63E-27,4.00E-01,0.0362,0.281,1518.7876,0.47,-0.01718
1,4,7292.53367,2.48E-28,8.40E-01,0.0989,0.456,1472.1976,0.72,-0.0083
1,1,7292.5545,4.03E-25,5.39E-04,0.0999,0.434,285.4186,0.71,-0.01782
1,1,7292.60101,1.66E-22,1.18E+00,0.0643,0.32,756.7247,0.63,-0.01724
1,1,7292.6416,3.94E-29,5.53E+00,0.075,0.371,4016.0531,0.63,-0.00794
1,1,7292.6602,1.48E-25,1.48E-04,0.0944,0.412,224.8384,0.69,-0.00246
1,1,7292.6644,8.44E-28,2.68E-02,0.0679,0.333,2337.4631,0.57,-0.015176
1,5,7292.677938,2.22E-28,7.09E-01,0.0863,0.371,306.4077,0.63,-0.01518
1,4,7292.735453,3.69E-26,1.05E+00,0.0595,0.391,615.9686,0.67,-0.01088
1,4,7292.736311,3.69E-26,1.05E+00,0.0595,0.391,615.9688,0.67,-0.00978
1,2,7292.76468,3.97E-29,6.80E-01,0.0464,0.265,2425.2036,0.44,0
1,3,7292.7819,6.03E-28,6.95E+00,0.085,0.43,1813.6122,0.69,-0.00594
1,4,7292.809547,9.68E-26,1.49E+00,0.0879,0.352,520.1235,0.61,-0.00616
1,3,7292.8396,1.60E-27,1.42E+00,0.051,0.265,1624.8421,0.55,-0.019539
1,3,7292.8396,1.60E-27,1.42E+00,0.0533,0.315,1624.8421,0.55,-0.01764
1,1,7292.9342,2.89E-29,3.46E-04,0.0839,0.391,2024.1523,0.67,-0.01556
1,1,7292.9486,2.26E-29,2.13E-03,0.0596,0.333,2764.6973,0.57,-0.011384
1,1,7292.9613,1.49E-27,9.35E+00,0.0614,0.371,3601.8588,0.63,-0.01278
1,2,7292.9678,5.08E-25,5.81E-01,0.091,0.485,221.2339,0.69,-0.003289
1,4,7292.97775,1.32E-25,6.47E-01,0.1069,0.456,58.1269,0.72,-0.005545
1,4,7292.979468,3.00E-29,3.04E-04,0.0811,0.352,404.4457,0.61,-0.01034
1,1,7292.9825,4.64E-25,1.23E-03,0.0839,0.391,326.6255,0.67,-0.002792
1,1,7293.00765,2.58E-25,6.14E-04,0.077,0.352,586.2435,0.61,-0.008012
1,1,7293.0103,1.33E-27,9.18E-01,0.0331,0.221,3083.8644,0.37,-0.015464
1,4,7293.0154,3.91E-28,1.97E+00,0.0735,0.235,1846.4021,0.4,-0.02396
1,2,7293.07051,1.89E-27,1.06E+00,0.0609,0.281,1688.2861,0.47,-0.02702
1,4,7293.071596,2.83E-27,1.94E+00,0.0738,0.265,1405.1254,0.44,-0.00712
1,4,7293.087424,8.40E-29,2.71E+00,0.0738,0.352,2118.9452,0.61,-0.01324
1,4,7293.111237,2.50E-28,3.01E+00,0.0793,0.371,1889.9764,0.63,-0.01418
1,5,7293.119477,1.56E-28,1.04E+00,0.0763,0.352,486.8039,0.61,-0.013435
1,4,7293.164611,1.85E-28,2.75E-03,0.0737,0.333,512.5158,0.57,-0.01164
1,2,7293.278,7.13E-29,6.07E-02,0.0596,0.25,2033.7654,0.41,-0.012976
1,1,7293.3242,9.20E-27,8.22E-02,0.088,0.391,1922.829,0.67,-0.0145
1,1,7293.3337,1.23E-29,7.67E-04,0.0722,0.371,2399.1654,0.63,-0.010112
1,1,7293.3757,1.67E-25,1.07E+00,0.0313,0.298,2254.2833,0.51,-0.02342
1,1,7293.376815,5.58E-26,1.07E+00,0.0287,0.298,2254.284,0.51,-0.02158
1,1,7293.4326,1.18E-28,3.37E-03,0.0837,0.352,2462.8752,0.61,-0.00942
1,4,7293.435055,1.91E-26,2.28E-01,0.0946,0.371,467.5145,0.63,-0.01518
1,1,7293.5032,5.05E-28,6.56E+00,0.0819,0.391,3722.7311,0.67,-0.01034
1,1,7293.5356,3.12E-29,3.73E+00,0.0311,0.265,4329.319,0.44,-0.020916
1,6,7293.563823,5.65E-29,9.22E-01,0.0959,0.412,220.8526,0.69,-0.010333
1,2,7293.6128,1.56E-27,2.12E-03,0.0772,0.412,482.6435,0.69,-0.01056
1,1,7293.6291,1.22E-29,1.52E-03,0.0647,0.352,2569.5079,0.61,-0.009668
1,3,7293.6506,1.86E-28,2.15E+00,0.0902,0.412,1813.6122,0.69,-0.004772
1,2,7293.6852,4.11E-26,1.12E+00,0.0473,0.3,1204.1745,0.61,-0.01996
1,2,7293.68827,8.44E-27,6.88E-01,0.0417,0.352,1204.1692,0.61,-0.01914
1,1,7293.7028,4.75E-26,8.02E-02,0.0689,0.281,1998.9948,0.47,-0.01364
1,1,7293.7125,3.05E-27,3.42E-02,0.0999,0.456,1743.4863,0.72,-0.01254
1,1,7293.7609,7.61E-28,9.60E-01,0.0424,0.315,3321.0133,0.55,-0.01742
1,1,7293.8368,2.58E-28,9.76E-01,0.0408,0.315,3320.9296,0.55,-0.02134
1,1,7293.86062,5.33E-22,1.00E+00,0.0857,0.481,222.0528,0.69,-0.0069
1,1,7293.8626,1.03E-29,3.69E+00,0.0321,0.265,4329.4949,0.44,-0.02076
1,1,7293.8661,9.07E-24,2.93E-01,0.0651,0.333,1122.7083,0.57,-0.023
1,1,7293.8675,4.69E-29,9.69E-05,0.0121,0.235,2073.5136,0.4,-0.010545
1,1,7293.8701,4.49E-25,9.97E-01,0.0331,0.315,1810.583,0.55,-0.014744
1,2,7293.872,1.03E-25,2.60E-01,0.0583,0.32,740.9986,0.57,-0.0138
1,1,7293.88,1.35E-24,9.96E-01,0.0331,0.315,1810.5877,0.55,-0.013864
1,1,7293.8905,1.37E-27,2.47E-02,0.081,0.371,2398.3816,0.63,-0.01496
1,1,7293.8947,6.75E-28,1.25E-04,0.053,0.281,1524.8473,0.47,-0.00664
1,2,7293.9239,2.18E-25,4.41E-01,0.0835,0.467,414.1682,0.67,-0.012739
1,6,7293.927829,9.24E-36,8.02E-08,0.1044,0.434,91.0322,0.71,-0.000495
1,2,7293.932,5.42E-29,2.50E-04,0.0806,0.352,839.5494,0.61,-0.007176
1,4,7293.950885,1.78E-25,1.13E+00,0.0846,0.434,233.0238,0.71,-0.00994
1,1,7293.9616,2.85E-29,8.57E-01,0.0998,0.48,3698.491,0.73,-0.00686
1,4,7293.97129,7.78E-26,1.55E+00,0.0827,0.333,598.5631,0.57,-0.006189
1,1,7294.0323,2.49E-27,6.60E-03,0.04,0.265,2124.9499,0.44,-0.03202
1,1,7294.0886,1.38E-29,9.29E-02,0.0464,0.265,3512.3357,0.44,0
1,1,7294.0888,4.13E-29,2.79E-01,0.0464,0.265,3512.3357,0.44,0
1,1,7294.119,3.63E-29,7.55E-04,0.0697,0.371,2398.3816,0.63,-0.01064
1,1,7294.12308,1.63E-20,8.56E+00,0.101,0.435,23.7944,0.73,-0.001889
1,4,7294.129623,5.83E-29,1.39E-03,0.0648,0.315,634.7909,0.55,-0.018
1,2,7294.1326,2.86E-27,1.70E-02,0.0875,0.42,601.2377,0.63,-0.01044
1,3,7294.1663,6.55E-28,8.35E-03,0.0704,0.352,702.886,0.61,-0.00862
1,4,7294.181936,1.04E-24,3.43E+00,0.0975,0.456,46.1731,0.72,-0.00374
1,1,7294.1871,6.02E-28,3.04E-01,0.0491,0.352,3109.9112,0.61,-0.01074
1,4,7294.210736,2.39E-25,1.52E+00,0.0846,0.434,233.0513,0.71,-0.01108
1,1,7294.2177,2.01E-28,3.05E-01,0.0471,0.352,3109.9113,0.61,-0.00804
1,4,7294.225934,8.34E-29,2.70E+00,0.0723,0.352,2119.2114,0.61,-0.00896
1,3,7294.2415,5.68E-29,4.18E-03,0.032,0.298,1112.0413,0.51,-0.01886
1,4,7294.243128,8.84E-26,4.26E-01,0.0962,0.412,217.0419,0.69,-0.011015
1,1,7294.26044,1.25E-22,3.37E-01,0.0693,0.41,586.2435,0.61,-0.0153
1,4,7294.263662,3.10E-28,3.13E-03,0.0809,0.352,403.1615,0.61,-0.00942
1,4,7294.281213,7.76E-28,3.89E+00,0.0804,0.371,1709.9714,0.63,-0.01082
1,2,7294.2988,2.62E-29,8.98E-02,0.0902,0.412,1868.2538,0.69,-0.0057
1,3,7294.3034,3.11E-25,1.33E+00,0.0995,0.48,94.9707,0.72,-0.003159
1,3,7294.3572,1.24E-29,3.81E-01,0.0713,0.352,2304.9994,0.61,-0.00676
1,1,7294.3953,1.07E-29,2.11E+00,0.0901,0.434,3858.8759,0.71,-0.0076
1,1,7294.4307,4.92E-28,9.15E+00,0.0619,0.371,3600.0526,0.63,-0.01082
1,2,7294.4475,9.57E-28,2.80E-02,0.0517,0.298,1288.2672,0.51,-0.001536
1,1,7294.4858,1.36E-24,2.29E-03,0.0993,0.48,37.1371,0.73,-0.0057
1,4,7294.49241,8.73E-29,2.07E-03,0.0737,0.315,634.4282,0.55,-0.00794
1,4,7294.518315,8.45E-29,1.91E+00,0.0673,0.221,2169.0591,0.37,-0.00626
1,2,7294.5668,5.79E-29,5.96E-03,0.0428,0.281,1321.4602,0.47,0
1,5,7294.605019,1.83E-29,1.83E+00,0.053,0.333,1093.027,0.57,-0.01372
1,5,7294.607612,1.83E-29,1.83E+00,0.0522,0.333,1093.0276,0.57,-0.01932
1,2,7294.6433,7.40E-29,5.65E-01,0.0782,0.371,2138.0884,0.63,-0.0075
1,1,7294.6717,4.57E-29,4.34E+00,0.0296,0.281,4265.9757,0.47,-0.02484
1,1,7294.6844,1.53E-29,4.34E+00,0.0296,0.281,4265.9736,0.47,-0.02478
1,1,7294.7319,2.22E-26,4.36E-01,0.0262,0.235,2551.4821,0.4,-0.02186
1,5,7294.741172,1.22E-27,2.95E+00,0.0886,0.412,215.1098,0.69,-0.0125
1,1,7294.7699,4.70E-25,3.13E+00,0.0667,0.412,2129.5991,0.69,-0.01134
1,3,7294.7741,4.72E-26,2.50E-01,0.1002,0.51,70.0047,0.72,-0.00318
1,2,7294.7796,4.92E-26,8.84E-02,0.0816,0.48,645.3824,0.63,-0.01518
1,2,7294.7997,1.13E-28,2.13E-03,0.0649,0.315,1198.1995,0.55,-0.01288
1,2,7294.8601,3.10E-27,9.23E+00,0.0723,0.43,1914.9334,0.67,-0.01072
1,5,7294.866171,3.71E-29,1.17E-01,0.0904,0.371,304.2194,0.63,-0.00552
1,4,7294.866764,7.62E-27,1.57E+00,0.0807,0.281,1141.6915,0.47,-0.01674
1,1,7294.9247,2.10E-25,4.20E+00,0.0676,0.412,2129.6185,0.69,-0.01104
1,6,7294.931283,4.02E-28,3.49E+00,0.0953,0.434,91.0322,0.71,-0.0056
1,1,7294.9613,7.75E-28,4.28E-06,0.0829,0.352,704.214,0.61,-0.004424
1,2,7295.0073,1.08E-29,1.66E-02,0.0807,0.371,2034.3767,0.63,-0.005008
1,5,7295.019619,1.02E-28,1.05E+00,0.0959,0.352,577.3477,0.61,-0.014516
1,2,7295.0299,2.62E-27,9.90E-01,0.0365,0.205,1794.3801,0.55,-0.02126
1,1,7295.0327,4.07E-29,4.11E-01,0.0887,0.456,3317.2107,0.72,-0.00876
1,2,7295.0353,8.73E-28,9.90E-01,0.0341,0.315,1794.3747,0.55,-0.02256
1,4,7295.047836,1.21E-29,7.73E-01,0.0701,0.298,2303.1586,0.51,-0.01168
1,2,7295.0637,5.69E-24,5.50E+00,0.0912,0.5,134.783,0.72,-0.008
1,3,7295.1131,5.41E-28,5.13E+00,0.0768,0.412,1999.4635,0.69,-0.0129
1,1,7295.1461,2.83E-27,1.08E-03,0.049,0.315,1631.383,0.55,-0.02022
1,1,7295.1746,6.07E-29,3.41E+00,0.0954,0.434,3827.3927,0.71,-0.00678
1,1,7295.186,1.19E-27,1.16E-02,0.0769,0.371,2271.712,0.63,-0.01604
1,4,7295.186998,2.31E-28,1.16E+00,0.0829,0.371,1709.9714,0.63,-0.01196
1,1,7295.1923,1.96E-28,7.04E-01,0.0527,0.265,3592.4232,0.44,-0.03472
1,1,7295.2055,1.63E-26,2.24E-04,0.0589,0.333,744.0637,0.57,-0.007276
1,5,7295.235589,3.67E-29,3.27E-01,0.0872,0.352,572.1281,0.61,-0.01862
1,4,7295.273161,2.40E-29,3.60E-03,0.0247,0.265,1075.7147,0.44,-0.0218
1,1,7295.2788,4.17E-26,6.92E-01,0.0526,0.352,2181.0898,0.61,-0.01424
1,2,7295.2797,3.48E-28,5.01E+00,0.0681,0.391,2238.9748,0.67,-0.01284
1,4,7295.28196,9.96E-26,1.18E+00,0.0723,0.412,402.3295,0.69,-0.01134
1,1,7295.2838,1.21E-27,1.39E-03,0.046,0.315,1631.2453,0.55,-0.02204
1,1,7295.2855,7.30E-27,1.51E-02,0.0089,0.235,2073.5136,0.4,-0.02062
1,1,7295.2894,2.15E-24,1.52E-01,0.055,0.32,1080.3853,0.55,-0.003164
1,1,7295.2953,1.03E-26,1.73E-03,0.0598,0.281,1524.8473,0.47,0.00272
1,3,7295.2987,9.20E-27,3.23E-02,0.0984,0.434,211.4359,0.71,-0.01282
1,4,7295.310382,1.02E-25,1.21E+00,0.0723,0.412,402.3302,0.69,-0.01104
1,6,7295.333076,2.17E-28,2.58E+00,0.0917,0.434,156.2486,0.71,-0.01032
1,1,7295.3709,1.46E-27,9.19E-04,0.0688,0.281,1813.2226,0.47,0.005836
1,1,7295.3775,2.59E-29,2.37E-05,0.0431,0.315,1810.5877,0.55,-0.02436
1,2,7295.45,4.20E-28,1.71E-03,0.0756,0.43,482.6725,0.69,-0.01942
1,2,7295.4771,1.68E-29,4.64E-01,0.0503,0.315,2677.2832,0.55,-0.00812
1,1,7295.4866,2.65E-24,4.75E-01,0.0538,0.34,1293.0173,0.51,-0.02836
1,1,7295.5203,1.56E-27,9.09E-06,0.0521,0.333,744.1626,0.57,-0.011944
1,3,7295.5593,5.94E-29,1.24E+00,0.0339,0.281,2313.0979,0.47,-0.02222
1,3,7295.5593,5.94E-29,1.24E+00,0.0409,0.281,2313.0979,0.47,-0.02056
1,1,7295.63234,7.14E-24,1.31E-01,0.0648,0.333,1006.1157,0.57,-0.01924
1,3,7295.6326,6.53E-24,8.61E+00,0.093,0.51,79.2273,0.72,-0.006959
1,2,7295.641,2.35E-29,7.81E-02,0.0913,0.412,1810.1872,0.69,-0.00798
1,1,7295.6586,8.87E-27,5.58E-04,0.0743,0.315,1282.9188,0.55,-0.009128
1,5,7295.690785,1.99E-27,3.51E+00,0.0918,0.412,149.188,0.69,-0.00594
1,1,7295.6971,9.12E-27,1.20E+00,0.0342,0.25,2927.9399,0.41,-0.0317
1,1,7295.6997,1.66E-28,2.19E-01,0.03,0.265,3386.3787,0.44,-0.01976
1,1,7295.7066,7.86E-28,9.74E-06,0.0856,0.391,610.1144,0.67,-0.013605
1,4,7295.73115,5.93E-27,2.14E-01,0.0757,0.315,743.0973,0.55,-0.02226
1,1,7295.7443,2.98E-28,2.96E-02,0.0823,0.315,2818.3977,0.55,0.001448
1,1,7295.7692,6.16E-27,5.38E-01,0.0254,0.221,2872.2731,0.37,-0.02956
1,1,7295.8631,1.37E-25,7.57E-01,0.0518,0.352,2180.6428,0.61,-0.01336
1,1,7295.8788,3.27E-29,7.84E-03,0.0291,0.221,3080.1777,0.37,-0.013064
1,6,7295.920116,5.77E-29,7.86E-01,0.0909,0.391,224.9973,0.67,-0.009586
1,2,7295.9694,5.71E-29,5.15E-01,0.0709,0.352,2172.1432,0.61,-0.01736
1,2,7295.9832,7.38E-29,1.31E-03,0.066,0.333,1116.636,0.57,-0.01228
1,1,7295.996161,8.73E-27,8.84E-04,0.0766,0.333,1131.7755,0.57,-0.010612
1,1,7295.9986,6.45E-26,2.34E-03,0.0594,0.315,920.2098,0.55,-0.018
1,2,7296.1255,9.45E-28,4.54E+00,0.071,0.391,2239.1569,0.67,-0.0112
1,3,7296.1708,2.00E-27,7.56E+00,0.0934,0.434,1768.7043,0.71,-0.00914
1,1,7296.1785,2.57E-26,1.30E+00,0.0373,0.235,2746.0224,0.4,-0.02226
1,4,7296.182815,1.12E-29,4.90E-03,0.0581,0.281,1278.4381,0.47,-0.01666
1,6,7296.190553,4.01E-29,6.15E-01,0.0964,0.434,156.2486,0.71,-0.006678
1,3,7296.2045,8.90E-29,7.06E-01,0.0871,0.391,1996.8541,0.67,-0.00598
1,1,7296.2399,1.25E-28,4.18E-01,0.0849,0.456,3316.1453,0.72,-0.00722
1,2,7296.2531,9.34E-27,9.19E+00,0.0741,0.402,1913.0224,0.67,-0.0086
1,4,7296.282015,2.24E-29,3.41E-01,0.0307,0.221,2087.1384,0.37,-0.00986
1,6,7296.294577,1.62E-29,1.67E+00,0.0624,0.371,704.8936,0.63,-0.01268
1,6,7296.298048,1.62E-29,1.67E+00,0.0624,0.371,704.8948,0.63,-0.01334
1,1,7296.4406,3.58E-29,1.02E-03,0.0585,0.265,2612.7991,0.44,-0.02584
1,5,7296.45069,5.71E-28,1.26E+00,0.1094,0.48,32.1491,0.73,-0.0092
1,4,7296.453878,1.27E-29,7.59E-01,0.0754,0.333,2245.3807,0.57,-0.01598
1,1,7296.4755,1.91E-27,7.50E-01,0.0329,0.25,2927.0741,0.41,-0.03054
1,2,7296.4904,1.77E-28,4.09E-01,0.0887,0.456,1735.4376,0.72,-0.00876
1,1,7296.5039,2.16E-28,2.37E-02,0.0732,0.352,2569.5079,0.61,-0.02182
1,4,7296.51248,5.77E-27,1.64E+00,0.0742,0.281,1206.7545,0.47,-0.00258
1,3,7296.5749,1.25E-25,8.83E-01,0.074,0.4,325.8804,0.67,-0.011199
1,2,7296.5865,2.00E-29,5.27E-04,0.0546,0.333,1246.3684,0.57,-0.01934
1,4,7296.614429,1.00E-28,1.52E+00,0.0722,0.221,2087.1384,0.37,-0.02876
1,4,7296.645354,1.97E-25,8.48E-01,0.103,0.434,100.3909,0.71,-0.004078
1,1,7296.64903,1.88E-22,7.78E-01,0.0685,0.345,610.3411,0.67,-0.014629
1,1,7296.7021,2.16E-28,1.34E-03,0.012,0.235,2073.5142,0.4,-0.015755
1,1,7296.7443,5.19E-29,1.33E-02,0.0313,0.221,3080.1777,0.37,-0.01876
1,3,7296.77,8.11E-27,8.64E-01,0.0541,0.23,884.1141,0.63,-0.02378
1,1,7296.7821,1.79E-28,1.03E-01,0.0294,0.281,3216.1926,0.47,-0.0162
1,2,7296.7822,2.22E-25,1.11E+00,0.0785,0.425,881.9139,0.57,-0.012699
1,1,7296.7823,5.98E-29,1.03E-01,0.0163,0.281,3216.1926,0.47,-0.01704
1,3,7296.8029,3.62E-26,1.29E+00,0.0523,0.26,884.0779,0.63,-0.01886
1,1,7296.8161,2.40E-29,1.59E-02,0.0711,0.315,2983.3228,0.55,-0.02084
1,1,7296.85054,6.62E-23,8.20E-01,0.0677,0.315,610.1144,0.67,-0.014469
1,1,7296.8534,5.70E-29,1.96E-03,0.043,0.25,2426.156,0.41,0
1,1,7296.8651,3.85E-28,8.63E-03,0.0535,0.315,2512.2825,0.55,-0.00834
1,1,7296.8732,9.80E-24,5.78E-02,0.0905,0.391,416.2087,0.67,-0.01006
1,4,7296.908606,4.13E-29,4.99E-01,0.0773,0.333,1916.2455,0.57,-0.0138
1,5,7296.91331,9.71E-29,1.02E+00,0.0807,0.333,605.55,0.57,-0.00776
1,2,7296.9733,2.92E-29,1.63E-01,0.0592,0.265,2420.885,0.44,-0.00822
1,1,7296.9891,1.00E-25,4.99E-04,0.0731,0.371,648.9787,0.63,-0.01164
1,1,7297.015654,9.94E-26,6.43E-01,0.03,0.315,2009.8051,0.55,-0.016232
1,1,7297.016031,2.98E-25,6.43E-01,0.0304,0.315,2009.8047,0.55,-0.0216
1,4,7297.039268,1.28E-25,1.29E+00,0.089,0.371,403.549,0.63,-0.0082
1,1,7297.0819,7.66E-24,1.42E+00,0.0532,0.34,1255.9115,0.57,-0.017719
1,2,7297.1428,3.24E-27,6.52E-03,0.0816,0.391,604.7927,0.67,-0.0085
1,4,7297.16743,1.26E-29,7.53E-01,0.073,0.333,2244.608,0.57,-0.01766
1,3,7297.2429,2.68E-25,4.67E-01,0.099,0.515,136.5377,0.71,-0.007519
1,2,7297.2531,2.69E-29,3.50E-03,0.0286,0.333,1574.6776,0.57,-0.01122
1,1,7297.2706,7.17E-25,2.18E+00,0.0422,0.28,1875.4613,0.51,-0.02336
1,1,7297.2767,4.30E-25,1.04E+00,0.0834,0.391,1920.7658,0.67,-0.00632
1,1,7297.3497,7.66E-27,3.34E-02,0.0895,0.391,2000.8629,0.67,-0.004
1,2,7297.3598,9.15E-28,5.15E-03,0.0825,0.371,880.0762,0.63,-0.0169
1,4,7297.390778,2.99E-25,1.00E+00,0.0943,0.434,100.3909,0.71,-0.01198
1,3,7297.4672,1.14E-27,2.15E-02,0.0691,0.32,753.7052,0.63,-0.01694
1,1,7297.482,1.01E-29,1.89E-03,0.0768,0.315,2904.6701,0.55,-0.01292
1,1,7297.5421,2.50E-23,1.54E+00,0.052,0.33,1255.1666,0.57,-0.015559
1,6,7297.583939,1.18E-28,2.25E+00,0.0832,0.412,293.8007,0.69,-0.0129
1,4,7297.643609,5.15E-29,2.11E-03,0.035,0.298,769.1168,0.51,-0.01886
1,4,7297.649543,2.01E-29,5.72E-04,0.0419,0.391,615.9688,0.67,-0.017592
1,4,7297.649655,2.01E-29,5.72E-04,0.045,0.391,615.9686,0.67,-0.020762
1,1,7297.6941,1.54E-24,1.56E+00,0.0452,0.25,1874.9727,0.51,-0.02788
1,3,7297.7224,1.95E-29,1.83E-01,0.0883,0.391,1996.8541,0.67,-0.00474
1,4,7297.83047,3.38E-29,1.38E-03,0.0577,0.298,768.9299,0.51,-0.01668
1,6,7297.83798,3.93E-29,5.98E-01,0.1047,0.434,154.5577,0.71,-0.011272
1,3,7297.8494,1.63E-29,4.73E-01,0.0746,0.371,2037.3981,0.63,-0.00552
1,2,7297.8816,5.56E-28,4.26E-01,0.0849,0.456,1734.2182,0.72,-0.00722
1,1,7297.9412,1.25E-26,8.72E-01,0.0324,0.25,2586.5288,0.41,-0.02414
1,1,7297.9733,8.80E-29,3.48E-01,0.0464,0.265,3386.1304,0.44,0
1,1,7297.9842,3.55E-23,2.88E-01,0.0642,0.365,586.4792,0.61,-0.009509
1,4,7298.062629,5.42E-28,3.25E+00,0.0874,0.391,1716.6959,0.67,-0.01242
1,1,7298.093288,2.77E-26,8.18E-02,0.0828,0.391,1920.7658,0.67,-0.01086
1,1,7298.0984,1.53E-25,8.91E-01,0.09,0.412,1875.4693,0.69,-0.0069
1,1,7298.099877,2.13E-26,1.77E-03,0.0281,0.298,1114.5313,0.51,-0.01948
1,4,7298.10525,7.50E-25,2.73E+00,0.0969,0.456,66.1845,0.72,-0.01046
1,6,7298.105928,5.34E-29,8.51E-01,0.0916,0.412,216.0182,0.69,-0.007424
1,4,7298.142115,3.82E-28,2.84E-03,0.0896,0.371,306.3147,0.63,-0.01004
1,3,7298.1542,3.94E-25,9.23E-01,0.0747,0.391,324.6612,0.67,-0.0082
