Mol#,Iso#,Wv #,Intensity,Einstein A-Coef,Air Width,Self Width,Lower State E,Temp Dep,Press Shift
1,2,7244.5615,7.58E-29,4.92E-02,0.0998,0.435,1633.6343,0.73,-0.00686
1,1,7244.5863,4.45E-25,1.22E+00,0.0847,0.14,1908.0163,0.69,-0.00494
1,1,7244.628,2.01E-28,3.79E+00,0.0794,0.434,3500.5112,0.71,-0.00994
1,4,7244.628588,1.72E-29,3.04E-04,0.0705,0.352,576.9047,0.61,0.000155
1,2,7244.70649,1.35E-29,1.64E+00,0.0398,0.235,3071.344,0.4,0
1,2,7244.9074,2.89E-28,6.02E-01,0.0774,0.412,1994.703,0.69,-0.01094
1,1,7244.9624,1.56E-29,9.87E-01,0.0464,0.265,3959.3909,0.44,0
1,1,7244.9842,5.24E-26,3.39E-04,0.0833,0.371,542.9058,0.63,-0.000912
1,6,7244.991605,9.76E-29,1.28E+00,0.0981,0.456,57.8462,0.72,-0.0054
1,5,7245.006058,2.71E-28,5.79E-01,0.0988,0.48,29.46,0.73,-0.008
1,1,7245.0209,7.18E-29,1.00E-02,0.0754,0.333,2595.8127,0.57,-0.0068
1,1,7245.0393,5.96E-24,2.13E-01,0.0466,0.32,920.2098,0.55,-0.0161
1,2,7245.0653,1.30E-28,1.90E-01,0.0499,0.281,2131.566,0.47,-0.0264
1,3,7245.1107,9.63E-28,4.68E-02,0.0839,0.371,754.8123,0.63,-0.01908
1,1,7245.1284,3.09E-27,7.51E-01,0.0138,0.221,2872.5788,0.37,-0.018764
1,3,7245.1469,6.62E-29,7.47E-01,0.0423,0.281,1980.754,0.47,-0.024528
1,2,7245.19641,1.07E-27,3.17E-03,0.0847,0.43,751.0329,0.63,-0.00614
1,1,7245.2065,1.68E-27,4.71E-02,0.0397,0.265,2612.7991,0.44,-0.01454
1,4,7245.21942,2.31E-26,1.00E-01,0.097,0.434,157.0647,0.71,-0.01286
1,2,7245.2344,1.19E-29,2.46E-02,0.0818,0.371,2034.3767,0.63,-0.00832
1,4,7245.310554,4.28E-27,1.27E-01,0.081,0.352,683.61,0.61,-0.01592
1,1,7245.3284,1.60E-29,4.86E-01,0.0797,0.412,3598.7274,0.69,-0.01106
1,3,7245.34,9.81E-28,4.38E-02,0.0726,0.381,708.0166,0.61,-0.00918
1,3,7245.3521,6.62E-25,9.20E-01,0.1023,0.47,23.7735,0.73,-0.00276
1,1,7245.4986,6.28E-24,5.60E-02,0.0871,0.42,503.9681,0.67,-0.01032
1,1,7245.5077,6.09E-28,3.83E+00,0.081,0.434,3500.6386,0.71,-0.01108
1,3,7245.5168,7.42E-26,9.33E-01,0.0823,0.47,702.886,0.61,-0.00796
1,3,7245.518,2.22E-29,4.58E-02,0.0769,0.298,1613.9014,0.51,-0.015644
1,1,7245.57161,2.19E-21,5.91E+00,0.094,0.485,206.3014,0.71,-0.005429
1,4,7245.577588,5.82E-29,2.67E-01,0.0934,0.391,1630.4932,0.67,-0.0103
1,2,7245.5842,2.51E-27,1.65E-01,0.0545,0.333,1211.1855,0.55,-0.02236
1,1,7245.6199,1.83E-25,1.95E-03,0.0816,0.352,842.3565,0.61,-0.01766
1,3,7245.6231,1.75E-28,6.77E-01,0.0823,0.412,1817.6264,0.69,-0.01018
1,4,7245.626033,5.24E-25,3.73E+00,0.1002,0.48,32.4964,0.73,-0.01174
1,3,7245.6501,2.56E-27,8.14E+00,0.0984,0.425,1615.1149,0.73,-0.002309
1,1,7245.71963,3.05E-22,6.91E-01,0.0949,0.487,222.0528,0.69,-0.00796
1,4,7245.736462,8.68E-27,5.33E-02,0.1,0.391,303.9948,0.67,-0.00906
1,1,7245.7844,3.87E-28,1.40E-06,0.071,0.371,648.9787,0.63,-0.004012
1,3,7245.7873,1.14E-26,5.46E-01,0.0828,0.46,1003.7814,0.57,-0.005429
1,1,7245.7966,1.81E-24,1.54E+00,0.0775,0.298,1616.4524,0.51,-0.01556
1,2,7245.8038,3.73E-27,3.32E-03,0.0885,0.41,398.3604,0.67,-0.00664
1,3,7245.8157,4.84E-25,6.29E-01,0.095,0.514,79.2273,0.72,-0.00956
1,4,7245.826878,1.12E-26,5.46E-02,0.1,0.412,221.8362,0.69,-0.01318
1,4,7245.861674,4.43E-28,1.87E+00,0.0914,0.456,1521.0423,0.72,-0.008
1,4,7245.892978,9.71E-28,3.11E+00,0.0959,0.456,1463.5052,0.72,-0.0073
1,4,7245.942936,3.75E-27,4.69E-02,0.0809,0.391,374.41,0.67,-0.0116
1,3,7245.9978,4.61E-28,4.37E-01,0.0716,0.335,1435.3676,0.51,-0.01088
1,4,7246.026389,5.73E-27,6.83E-02,0.0945,0.371,469.6636,0.63,-0.01386
1,3,7246.0293,1.08E-28,6.82E-02,0.0513,0.324,1577.6883,0.51,-0.02268
1,1,7246.0868,7.07E-27,1.34E-02,0.0089,0.25,2042.3098,0.41,-0.02174
1,1,7246.12427,4.84E-23,9.29E-02,0.0992,0.52,136.1639,0.72,-0.009249
1,1,7246.1427,8.58E-26,1.92E-01,0.0929,0.412,1908.0163,0.69,-0.0128
1,1,7246.3309,5.31E-29,9.34E+00,0.0761,0.371,4290.7571,0.63,-0.00896
1,1,7246.331,4.92E-29,2.57E-04,0.1018,0.456,1693.7783,0.72,-0.008855
1,1,7246.3922,4.72E-29,4.76E-01,0.0774,0.412,3597.866,0.69,-0.01094
1,2,7246.4248,1.88E-28,1.91E-02,0.0567,0.281,1321.4602,0.47,-0.0267
1,2,7246.5361,1.66E-28,2.30E-03,0.0742,0.352,812.7616,0.61,-0.01412
1,4,7246.540125,3.54E-29,1.03E-03,0.0867,0.333,653.0887,0.57,-0.005
1,2,7246.5419,8.79E-29,1.52E+00,0.0812,0.352,2308.9059,0.61,-0.00872
1,1,7246.5517,8.84E-29,3.24E-03,0.0598,0.25,2426.1953,0.41,-0.00498
1,2,7246.5635,2.02E-25,2.10E-01,0.0902,0.47,505.7286,0.67,-0.010979
1,2,7246.5802,1.04E-28,2.70E-03,0.0728,0.333,1246.3684,0.57,-0.00826
1,1,7246.5935,8.14E-29,5.03E-01,0.0633,0.371,3601.8588,0.63,-0.01292
1,2,7246.6091,5.58E-29,1.48E+00,0.0488,0.25,2744.3455,0.41,-0.03388
1,2,7246.6298,1.05E-24,5.33E-01,0.0881,0.484,324.0465,0.67,-0.00872
1,4,7246.690163,5.20E-27,6.48E-02,0.0838,0.391,373.6659,0.67,-0.01104
1,5,7246.695593,8.77E-28,2.03E+00,0.1032,0.456,45.8986,0.72,-0.00386
1,2,7246.7173,1.98E-25,2.06E-01,0.0956,0.465,204.7559,0.71,-0.006669
1,1,7246.726,8.07E-26,5.78E-01,0.0322,0.298,2054.3681,0.51,-0.017024
1,1,7246.7283,1.27E-29,3.78E-01,0.0369,0.315,3994.2598,0.55,-0.01076
1,1,7246.7288,9.85E-29,2.70E-04,0.0416,0.298,1875.4613,0.51,-0.016848
1,1,7246.7492,2.87E-25,6.85E-01,0.0321,0.298,2054.3448,0.51,-0.01688
1,4,7246.752259,2.27E-25,1.32E+00,0.0921,0.412,217.0419,0.69,-0.00646
1,1,7246.7684,4.73E-27,1.23E+00,0.0792,0.315,2998.766,0.55,-0.01046
1,3,7246.8145,5.37E-29,9.26E-01,0.082,0.391,2125.179,0.67,-0.01038
1,2,7246.8429,3.35E-29,8.49E-03,0.0531,0.315,1466.0181,0.55,-0.01546
1,4,7246.859822,1.77E-28,8.28E-01,0.0969,0.456,1472.1976,0.72,-0.007
1,4,7246.92904,8.00E-29,3.64E-01,0.0915,0.412,1629.1418,0.69,-0.0128
1,2,7246.9372,1.47E-29,3.04E-02,0.0727,0.371,2034.3767,0.63,-0.007968
1,1,7246.9813,2.21E-29,8.49E+00,0.0892,0.391,4195.9711,0.67,-0.01242
1,4,7247.042022,1.30E-27,1.15E-01,0.0892,0.315,951.6356,0.55,-0.02138
1,2,7247.0526,1.70E-28,2.98E-01,0.0721,0.371,2034.3767,0.63,-0.01518
1,2,7247.0637,2.63E-29,1.15E+00,0.0621,0.333,2751.4183,0.57,-0.01766
1,2,7247.1022,5.00E-27,4.23E-02,0.0831,0.333,740.9122,0.57,-0.01514
1,2,7247.1136,1.44E-29,3.41E-01,0.0309,0.235,2735.4191,0.4,-0.01626
1,1,7247.1346,1.25E-27,4.49E-02,0.0557,0.265,2437.5011,0.44,-0.03358
1,4,7247.13882,9.96E-27,6.12E-02,0.0935,0.391,303.9948,0.67,-0.0116
1,1,7247.1439,1.37E-25,1.62E+00,0.0805,0.391,2024.1523,0.67,-0.0041
1,1,7247.2044,2.29E-27,2.09E-03,0.0402,0.298,1874.9727,0.51,-0.017584
1,1,7247.2094,3.64E-29,3.31E+00,0.0881,0.391,4049.5364,0.67,-0.00906
1,1,7247.2358,1.12E-24,3.07E-02,0.0668,0.351,1114.5493,0.51,-0.02166
1,3,7247.2488,2.69E-28,1.27E+00,0.0936,0.5,1817.6264,0.69,-0.009
1,1,7247.2605,2.66E-29,3.19E-01,0.0693,0.352,3738.6091,0.61,-0.0153
1,1,7247.2836,3.18E-26,4.88E-02,0.0649,0.281,1998.9948,0.47,-0.02114
1,1,7247.3582,3.52E-29,3.27E+00,0.0743,0.371,4095.8033,0.63,-0.01522
1,3,7247.3716,5.69E-26,3.01E-01,0.094,0.48,141.9025,0.71,-0.002799
1,4,7247.430909,7.52E-28,8.68E-02,0.0752,0.298,1024.5684,0.51,-0.01698
1,1,7247.4354,1.89E-28,7.50E-03,0.0831,0.333,2337.4631,0.57,-0.01514
1,1,7247.4461,8.89E-26,1.77E+00,0.0666,0.265,2300.6841,0.44,-0.02526
1,2,7247.5049,2.92E-28,1.12E-02,0.0582,0.352,1050.9901,0.61,-0.01258
1,1,7247.5073,3.46E-24,1.17E-01,0.0623,0.35,882.8903,0.57,-0.0075
1,4,7247.522652,6.73E-29,5.70E-01,0.0261,0.315,1889.5075,0.55,-0.0164
1,4,7247.522652,6.73E-29,5.70E-01,0.0268,0.315,1889.5075,0.55,-0.02096
1,2,7247.55761,4.89E-29,1.72E+00,0.043,0.25,2576.0671,0.41,0
1,2,7247.6665,3.21E-28,5.63E-03,0.0609,0.333,1116.636,0.57,-0.01476
1,2,7247.7018,1.43E-26,7.91E+00,0.0949,0.456,1670.0369,0.72,-0.0073
1,4,7247.714529,9.83E-29,1.23E+00,0.0723,0.412,1837.0164,0.69,-0.01134
1,1,7247.7224,6.01E-29,8.51E-01,0.0922,0.391,3482.48,0.67,-0.0103
1,1,7247.7276,1.75E-29,1.46E-01,0.0269,0.221,3824.9964,0.37,-0.02436
1,4,7247.7396,9.83E-29,1.23E+00,0.0723,0.412,1837.018,0.69,-0.01104
1,1,7247.7424,4.00E-26,2.24E-02,0.0394,0.265,1774.7503,0.44,-0.02086
1,4,7247.742442,8.64E-28,1.27E-02,0.086,0.333,513.2072,0.57,-0.01596
1,1,7247.7609,7.24E-25,8.42E-01,0.0942,0.415,1731.8967,0.71,-0.00406
1,2,7247.7778,2.14E-25,1.40E+00,0.084,0.43,658.6099,0.63,-0.007649
1,1,7247.8224,2.73E-25,4.46E-02,0.0579,0.333,1255.9115,0.57,-0.01494
1,1,7247.86055,2.30E-25,4.71E-03,0.0654,0.252,1006.1157,0.57,-0.01606
1,2,7247.8833,3.04E-26,8.18E-02,0.07,0.415,701.6942,0.61,-0.005359
1,2,7247.9164,3.11E-26,1.77E-01,0.0867,0.48,658.6099,0.63,-0.01386
1,1,7247.9423,3.07E-28,4.90E-01,0.065,0.221,3472.8801,0.37,-0.02986
1,3,7247.9518,3.72E-29,1.08E+00,0.0735,0.371,2266.1581,0.63,-0.00838
1,1,7247.9601,2.72E-27,9.86E-02,0.0666,0.352,2318.5399,0.61,-0.01328
1,1,7248.0024,3.27E-26,1.15E+00,0.0841,0.371,2282.5896,0.63,-0.0115
1,2,7248.0084,3.54E-29,7.85E-01,0.0232,0.235,2735.4191,0.4,-0.023164
1,3,7248.0638,7.30E-27,1.59E-01,0.0891,0.41,840.8651,0.61,-0.009679
1,4,7248.066884,9.56E-27,7.15E-02,0.088,0.412,217.0419,0.69,-0.00454
1,1,7248.1134,7.67E-25,4.21E-02,0.0796,0.4,982.9116,0.57,-0.0084
1,2,7248.1438,9.32E-25,3.55E-01,0.0914,0.475,223.8283,0.69,-0.001899
1,1,7248.1667,3.43E-23,1.00E-01,0.0895,0.52,315.7795,0.69,-0.007169
1,4,7248.203264,1.15E-29,1.52E-02,0.0408,0.25,1543.2439,0.41,-0.02226
1,1,7248.2054,3.45E-25,4.29E-02,0.0516,0.298,1446.1279,0.51,-0.0236
1,2,7248.21929,2.19E-29,5.27E-01,0.054,0.298,2445.9885,0.51,0
1,2,7248.2193,6.58E-29,5.27E-01,0.054,0.298,2445.9885,0.51,0
1,4,7248.233222,1.34E-28,1.54E+00,0.0902,0.352,1883.461,0.61,-0.00796
1,1,7248.2772,1.41E-28,2.13E+00,0.0231,0.235,3922.3294,0.4,-0.02436
1,1,7248.2772,4.69E-29,2.14E+00,0.0231,0.235,3922.3293,0.4,-0.02436
1,1,7248.3311,1.01E-29,2.96E+00,0.0832,0.391,4065.132,0.67,-0.00978
1,4,7248.379608,2.39E-28,1.51E+00,0.0846,0.434,1654.6585,0.71,-0.00994
1,4,7248.43107,1.83E-26,8.92E-02,0.095,0.412,221.8362,0.69,-0.01118
1,4,7248.433809,4.54E-29,6.67E-04,0.1,0.333,512.5158,0.57,-0.01514
1,1,7248.4605,3.71E-27,3.03E-05,0.0818,0.352,842.3565,0.61,-0.007828
1,2,7248.5408,2.64E-29,5.46E-02,0.077,0.371,2034.3767,0.63,-0.01692
1,1,7248.5573,4.61E-25,3.72E-01,0.035,0.315,1810.5877,0.55,-0.017564
1,1,7248.56147,1.54E-25,3.72E-01,0.0327,0.315,1810.583,0.55,-0.018544
1,4,7248.637867,2.39E-28,1.51E+00,0.0846,0.434,1654.6854,0.71,-0.01108
1,4,7248.679814,4.40E-28,5.07E-02,0.083,0.298,1024.5684,0.51,-0.01418
1,1,7248.6979,9.99E-28,7.37E+00,0.0943,0.456,3255.3463,0.72,-0.01046
1,2,7248.7662,1.77E-29,5.07E-03,0.0689,0.298,1534.368,0.51,-0.004952
1,1,7248.7711,4.14E-29,1.73E-03,0.0726,0.352,2318.5399,0.61,-0.00918
1,4,7248.7895,1.59E-26,1.38E-01,0.087,0.391,374.41,0.67,-0.00914
1,1,7248.8099,2.74E-29,5.03E-01,0.0654,0.371,3600.0526,0.63,-0.01196
1,2,7248.9662,4.58E-27,8.28E-01,0.0585,0.335,1684.4393,0.47,-0.01674
1,4,7248.971429,6.68E-28,3.61E-03,0.1,0.412,150.1563,0.69,-0.00748
1,1,7248.972023,1.15E-24,4.12E-01,0.0317,0.352,1394.8141,0.61,-0.004936
1,1,7248.9734,3.45E-24,4.12E-01,0.0364,0.202,1394.8141,0.61,-0.011739
1,1,7248.977,6.39E-29,6.64E-01,0.0514,0.265,3587.6655,0.44,-0.0234
1,1,7249.0118,2.22E-24,7.95E-01,0.0716,0.335,1437.9678,0.51,-0.01088
1,4,7249.04462,3.09E-28,1.12E+00,0.1015,0.48,1419.0412,0.73,-0.00276
1,1,7249.0831,1.68E-29,3.85E-03,0.077,0.352,2724.0413,0.61,-0.01928
1,1,7249.0833,3.48E-27,5.03E-02,0.0905,0.391,2024.1523,0.67,-0.01006
1,1,7249.0863,1.10E-28,5.91E-03,0.0618,0.235,2746.0224,0.4,-0.00736
1,1,7249.0945,8.10E-29,1.24E-03,0.0847,0.352,2392.5924,0.61,-0.00262
1,6,7249.140369,2.33E-29,5.73E-01,0.091,0.371,383.3124,0.63,-0.0086
1,2,7249.19,7.26E-25,9.73E-01,0.088,0.41,204.7559,0.71,-0.005209
1,3,7249.2111,1.90E-28,7.65E-01,0.0663,0.362,1994.6637,0.47,-0.007456
1,1,7249.2323,7.55E-28,2.74E-02,0.0697,0.352,2318.5399,0.61,-0.00964
1,1,7249.3344,1.08E-27,1.62E-04,0.0822,0.352,1216.1897,0.61,-0.00964
1,3,7249.3461,1.80E-27,6.37E+00,0.0993,0.43,1636.8727,0.73,-0.01054
1,1,7249.34887,5.62E-24,6.69E-02,0.0676,0.34,920.168,0.55,-0.004119
1,4,7249.381639,9.04E-27,5.19E-01,0.0828,0.315,841.3675,0.55,-0.01224
1,2,7249.4048,3.29E-27,5.02E-03,0.078,0.371,550.4507,0.63,-0.00948
1,1,7249.4083,1.22E-27,8.70E+00,0.0922,0.434,3299.9912,0.71,-0.00964
1,2,7249.4417,3.91E-29,1.93E-03,0.0762,0.315,1355.199,0.55,-0.01648
1,1,7249.4715,4.37E-28,3.84E-03,0.0371,0.281,2321.905,0.47,-0.02222
1,1,7249.4737,5.57E-29,5.57E-04,0.0772,0.391,2024.1523,0.67,-0.002692
1,1,7249.53204,2.18E-25,2.03E-01,0.0327,0.333,1590.6906,0.57,-0.01984
1,1,7249.5334,6.53E-25,2.03E-01,0.0361,0.185,1590.6901,0.57,-0.022208
1,4,7249.542691,2.20E-29,1.08E-03,0.0725,0.333,809.3933,0.57,-0.016621
1,1,7249.5447,1.73E-28,2.95E+00,0.0667,0.412,3746.7628,0.69,-0.01134
1,1,7249.5653,1.46E-28,3.84E-03,0.0367,0.281,2321.8117,0.47,-0.02186
1,2,7249.575862,1.01E-29,1.09E-03,0.0577,0.315,1334.479,0.55,-0.009176
1,2,7249.6656,2.76E-29,1.82E-03,0.0569,0.37,1211.1855,0.55,-0.00934
1,1,7249.6666,3.91E-28,2.01E-03,0.0477,0.281,1985.7842,0.47,-0.02222
1,2,7249.6725,4.90E-28,1.66E-02,0.0483,0.281,1321.4542,0.47,-0.02182
1,5,7249.694854,5.91E-29,3.90E-01,0.0895,0.352,486.8039,0.61,-0.00872
1,2,7249.698,1.74E-29,1.08E-01,0.0735,0.371,2033.4886,0.63,-0.01286
1,1,7249.6988,1.88E-29,2.23E-01,0.0737,0.371,3736.1708,0.63,-0.01852
1,1,7249.7704,5.86E-29,3.00E+00,0.0676,0.412,3746.7764,0.69,-0.01104
1,1,7249.7761,1.94E-25,1.22E-04,0.0894,0.412,224.8384,0.69,-0.00316
1,1,7249.8012,1.15E-29,1.07E+00,0.089,0.391,4095.9202,0.67,-0.00812
1,1,7249.80291,1.11E-25,1.27E-03,0.0671,0.333,885.6002,0.57,-0.01046
1,3,7249.8248,1.42E-27,6.35E-02,0.0811,0.404,708.0166,0.61,-0.01694
1,1,7249.8328,4.44E-28,1.37E-03,0.0563,0.265,2124.9499,0.44,-0.01142
1,1,7249.92396,2.34E-22,1.59E-01,0.097,0.501,79.4964,0.72,-0.003909
1,1,7249.935,3.20E-27,1.50E-03,0.0534,0.298,1718.7185,0.51,-0.02214
1,1,7249.9671,1.41E-27,2.69E-02,0.061,0.25,2533.7917,0.41,-0.02574
1,4,7250.003342,4.43E-28,1.45E-01,0.053,0.298,1239.0891,0.51,-0.02702
1,2,7250.0489,4.32E-29,8.41E-01,0.0762,0.352,2559.3139,0.61,-0.01146
1,3,7250.1047,1.36E-29,3.40E-02,0.0698,0.281,1896.4552,0.47,-0.018556
1,1,7250.12974,2.58E-23,3.48E-02,0.0902,0.435,382.5169,0.69,-0.00932
1,1,7250.1368,7.67E-29,1.08E-02,0.0386,0.25,2927.9399,0.41,-0.02186
1,1,7250.18037,4.12E-24,7.58E-02,0.0839,0.371,757.7801,0.63,-0.01908
1,2,7250.1813,1.83E-27,7.86E-01,0.0418,0.298,1862.4547,0.51,-0.019832
1,2,7250.2141,2.78E-24,1.53E+00,0.0847,0.455,298.6199,0.69,-0.003689
1,1,7250.2402,1.84E-24,7.22E+00,0.0988,0.48,1634.9671,0.73,-0.00654
1,4,7250.322809,2.23E-28,9.99E-01,0.0934,0.391,1625.748,0.67,-0.00872
1,3,7250.3633,1.76E-29,5.27E-03,0.0778,0.333,1128.9384,0.57,-0.01378
1,4,7250.36756,1.74E-26,1.21E-01,0.0863,0.412,295.4872,0.69,-0.00932
1,1,7250.3868,2.79E-26,3.68E-02,0.061,0.298,1724.7047,0.51,-0.02702
1,1,7250.39898,2.40E-25,7.38E-04,0.0882,0.352,586.2435,0.61,-0.01362
1,4,7250.425563,2.26E-29,1.11E-03,0.073,0.333,808.5629,0.57,-0.011465
1,1,7250.4745,8.38E-28,2.31E-04,0.0674,0.315,1340.8845,0.55,-0.015176
1,1,7250.4805,2.02E-28,1.66E+00,0.0281,0.208,3822.2435,0.35,-0.02046
1,1,7250.4846,7.08E-26,8.80E-03,0.0452,0.298,1446.1279,0.51,-0.015856
1,1,7250.5,1.00E-27,5.51E-05,0.0657,0.333,982.9116,0.57,-0.00416
1,1,7250.5135,5.88E-28,1.24E-02,0.0258,0.235,2327.8826,0.4,-0.0231
1,2,7250.5725,1.93E-29,6.36E-05,0.0899,0.412,482.6725,0.69,-0.01852
1,2,7250.605,4.04E-27,2.59E-02,0.0621,0.371,880.0762,0.63,-0.0073
1,3,7250.6096,9.37E-29,2.04E-02,0.0529,0.26,1112.0254,0.51,-0.01668
1,1,7250.6361,3.35E-29,2.12E+00,0.058,0.391,4050.5126,0.67,-0.00978
1,1,7250.6748,3.43E-26,3.99E-01,0.0589,0.265,2205.6518,0.44,-0.017996
1,2,7250.6773,1.06E-28,4.68E-03,0.0583,0.315,1355.199,0.55,-0.011572
1,1,7250.701,1.14E-29,2.17E+00,0.0513,0.391,4050.5043,0.67,-0.01088
1,2,7250.707,5.60E-28,7.24E-01,0.0416,0.298,1863.0198,0.51,-0.016204
1,1,7250.7159,1.93E-29,1.03E+00,0.079,0.333,4071.7337,0.57,-0.01368
1,1,7250.7386,4.27E-26,3.09E-01,0.0838,0.391,1922.829,0.67,-0.00748
1,3,7250.7662,1.83E-29,9.29E-01,0.0771,0.391,2120.9728,0.67,-0.00908
1,2,7250.7768,1.06E-29,8.67E-01,0.0212,0.281,2942.3122,0.47,-0.02758
1,2,7250.8405,2.22E-27,1.54E-01,0.0635,0.295,1468.6121,0.55,-0.01686
1,2,7250.869,1.51E-28,2.86E-01,0.0993,0.48,1628.0598,0.73,-0.0057
1,1,7250.89976,3.55E-24,1.04E-02,0.0951,0.43,222.0528,0.69,-0.00558
1,1,7250.9621,1.40E-29,5.09E+00,0.0408,0.333,4488.0909,0.57,-0.0171
1,2,7250.9734,6.60E-27,4.99E+00,0.0917,0.43,1734.2182,0.72,-0.00908
1,2,7250.9905,6.71E-29,1.38E-04,0.078,0.352,701.6942,0.61,-0.001268
1,1,7251.0025,2.57E-29,1.08E-02,0.0362,0.25,2927.0741,0.41,-0.020016
1,1,7251.0057,8.60E-29,3.07E-03,0.0732,0.391,2251.6953,0.67,-0.01108
1,1,7251.0064,5.15E-27,1.46E-02,0.042,0.355,2124.9499,0.44,-0.01672
1,3,7251.1289,1.00E-26,2.40E+00,0.0792,0.385,1357.556,0.55,-0.01046
1,4,7251.137596,4.76E-25,3.35E+00,0.1002,0.48,29.8086,0.73,-0.00342
1,3,7251.1439,2.92E-28,4.71E-03,0.0847,0.43,753.7052,0.63,-0.00614
1,3,7251.1444,6.63E-29,7.56E-01,0.0857,0.412,1813.6122,0.69,-0.0069
1,4,7251.145538,5.48E-26,3.26E-01,0.0985,0.434,100.3909,0.71,-0.00802
1,2,7251.1531,2.43E-27,2.91E-01,0.0601,0.315,1334.4789,0.55,-0.02524
1,2,7251.1665,2.34E-28,8.80E-03,0.081,0.333,1047.3285,0.57,-0.00956
1,3,7251.1772,4.64E-26,5.90E-01,0.0893,0.48,415.1284,0.67,-0.00732
1,5,7251.195683,4.57E-29,1.97E-01,0.09,0.391,370.0445,0.67,-0.01092
1,1,7251.2586,9.53E-27,2.72E-04,0.0614,0.333,1122.7083,0.57,-0.00996
1,1,7251.258862,1.26E-27,1.14E-04,0.0763,0.315,1360.235,0.55,-0.008564
1,1,7251.3065,1.24E-29,5.80E+00,0.075,0.371,4491.3701,0.63,-0.00794
1,3,7251.3183,2.18E-24,3.97E+00,0.0992,0.503,79.2273,0.72,-0.004749
1,1,7251.3292,2.68E-24,6.68E-03,0.092,0.5,508.812,0.67,-0.01678
1,2,7251.3545,2.87E-28,7.45E-01,0.0372,0.265,2265.4383,0.44,-0.022572
1,1,7251.4232,6.07E-27,1.30E-01,0.0626,0.352,2181.0898,0.61,-0.01808
1,4,7251.432754,1.14E-27,3.43E+00,0.0975,0.456,1449.7941,0.72,-0.00374
1,5,7251.445645,8.43E-28,1.74E+00,0.1069,0.434,90.7654,0.71,-0.007746
1,4,7251.452509,1.42E-29,1.22E-01,0.0536,0.25,1958.383,0.41,-0.03608
1,1,7251.4643,2.54E-27,6.02E-01,0.0446,0.221,3080.1777,0.37,-0.02876
1,3,7251.5809,3.95E-25,9.78E-01,0.0845,0.455,211.4359,0.71,-0.005449
1,4,7251.623215,3.59E-29,1.66E+00,0.085,0.315,2218.2986,0.55,-0.00552
1,3,7251.7031,5.89E-27,3.32E-02,0.087,0.46,380.806,0.69,-0.00992
1,2,7251.7368,4.60E-26,5.94E-02,0.0798,0.45,550.4507,0.63,-0.003759
1,2,7251.7387,1.81E-29,1.04E+00,0.0644,0.352,2556.462,0.61,-0.01304
1,1,7251.9237,1.59E-28,1.67E+00,0.0178,0.25,3831.176,0.41,-0.02228
1,1,7251.9237,5.30E-29,1.67E+00,0.0178,0.25,3831.176,0.41,-0.02222
1,4,7251.94288,1.21E-29,3.69E-04,0.0826,0.333,711.7953,0.57,-0.008425
1,2,7251.9672,1.13E-24,7.87E-01,0.1,0.455,69.9274,0.72,-0.005379
1,1,7252.00305,2.15E-21,2.38E+00,0.0905,0.49,300.3623,0.69,-0.006469
1,2,7252.0179,6.86E-24,7.93E+00,0.1016,0.439,0,0.74,-0.005659
1,3,7252.1196,1.42E-29,2.02E-03,0.0728,0.333,1250.4986,0.57,-0.00826
1,3,7252.1471,2.11E-29,1.70E-01,0.0499,0.281,2137.4196,0.47,-0.0264
1,4,7252.2183,1.22E-25,8.44E-01,0.0916,0.391,293.6365,0.67,-0.00732
1,1,7252.28067,1.74E-22,1.25E-01,0.0993,0.52,212.1564,0.71,-0.01258
1,2,7252.29,1.12E-27,2.16E-02,0.0642,0.371,880.1144,0.63,-0.01198
1,1,7252.3653,1.65E-27,1.65E+00,0.0253,0.25,3347.782,0.41,-0.02704
1,1,7252.3678,5.48E-28,1.65E+00,0.0253,0.25,3347.7803,0.41,-0.02698
1,1,7252.3758,2.70E-28,1.42E-02,0.0491,0.25,2756.4142,0.41,-0.03608
1,3,7252.4029,2.01E-27,9.21E-02,0.049,0.405,742.399,0.57,-0.01664
1,4,7252.414225,2.00E-29,1.35E-01,0.0637,0.235,1922.8881,0.4,-0.01456
1,1,7252.4184,3.54E-26,3.86E-01,0.0817,0.371,2041.7805,0.63,-0.01232
1,1,7252.4841,1.09E-29,1.52E-02,0.0729,0.298,3383.2651,0.51,-0.00854
1,2,7252.486,3.34E-28,8.19E-04,0.0951,0.412,380.7024,0.69,-0.01716
1,5,7252.491704,1.70E-28,3.72E-01,0.0973,0.412,155.2084,0.69,-0.009
1,3,7252.5028,1.80E-29,6.22E-01,0.0797,0.412,2000.5992,0.69,-0.01106
1,2,7252.558,6.15E-28,1.72E+00,0.0433,0.265,2265.4383,0.44,-0.01838
1,2,7252.6082,4.52E-26,6.63E-01,0.0741,0.42,879.4945,0.57,-0.01358
1,6,7252.612135,5.50E-29,6.33E-01,0.0956,0.434,99.9655,0.71,-0.00756
1,3,7252.6312,1.41E-27,1.73E-02,0.099,0.412,315.0788,0.69,-0.01004
1,1,7252.6536,6.89E-28,1.38E-02,0.0828,0.352,2392.5924,0.61,-0.00896
1,1,7252.7221,2.11E-28,5.77E-03,0.066,0.315,2512.2825,0.55,-0.007012
1,2,7252.761,3.41E-28,4.36E-03,0.0656,0.352,1051.203,0.61,-0.01244
